date,variant,control_issue_time,last_observation_end,initial_soc_kwh,innovation_kwh,objective_yuan,lower_bound_yuan,recovery_error,used_reference,reference_gap,removed_simultaneous_kwh,seconds
2025-02-02,C1,2025-02-02T10:00,2025-02-02T10:00,2369.6263018785703,-50.66545243185334,960.8620409503471,960.8620409503457,1.4779288903810084e-12,0,2.955450414504867,0.0,0.008563399984268472
2025-02-02,C1,2025-02-02T11:00,2025-02-02T11:00,2027.5429795399252,-5.408828143596779,903.049014358821,903.0490143588207,2.2737367544323206e-13,0,7.400143203994958e-06,0.0,0.008224899997003376
2025-02-02,C1,2025-02-02T12:00,2025-02-02T12:00,6527.542979539925,-131.3166403930719,816.8918818305987,816.8918818305985,1.1368683772161603e-13,0,0.013461187662187513,0.0,0.00757250000606291
2025-02-02,C1,2025-02-02T13:00,2025-02-02T13:00,10277.542979539925,-91.47530386238921,673.9421372804877,673.9421372804878,1.1368683772161603e-13,0,12.183897815174191,0.0,0.007198200008133426
2025-02-02,C1,2025-02-02T14:00,2025-02-02T14:00,9799.892581270231,-86.89146576890252,513.0548339324416,513.0548339324417,1.1368683772161603e-13,0,19.948619674170004,0.0,0.006149100023321807
2025-02-02,C1,2025-02-02T15:00,2025-02-02T15:00,8575.187166552696,-50.277775707913065,438.55535732449135,438.5553573244912,1.7053025658242404e-13,0,1.0894641127858335,0.0,0.005561799975112081
2025-02-02,C1,2025-02-02T16:00,2025-02-02T16:00,10800.0,9.507523489430127,418.04176839720725,418.04176838366567,1.354158030153485e-08,0,0.23299713549960188,0.0,0.005650899984175339
2025-02-02,C1,2025-02-02T17:00,2025-02-02T17:00,10800.0,-23.701190726742425,346.3998956498255,346.3998956498254,1.1368683772161603e-13,0,0.36625899033333553,0.0,0.004607399983797222
2025-02-02,C1,2025-02-02T18:00,2025-02-02T18:00,10800.0,-48.887861122292065,279.34624301536724,279.34624301536707,1.7053025658242404e-13,0,0.43532731686030957,0.0,0.004297199979191646
2025-02-02,C1,2025-02-02T19:00,2025-02-02T19:00,9485.486493980923,-21.150443586064057,228.79788691616858,228.79788691616852,5.684341886080802e-14,0,1.5464984235231043,0.0,0.003614400018705055
2025-02-02,C1,2025-02-02T20:00,2025-02-02T20:00,4567.540729625395,0.0859874423859992,165.00958469131257,165.00958467671796,1.4594604635931319e-08,0,0.07579676056226958,-9.737971140566515e-08,0.0033485000021755695
2025-02-02,C1,2025-02-02T21:00,2025-02-02T21:00,1200.0013995351953,-24.401792783614724,89.21566708698012,89.21566708698005,7.105427357601002e-14,0,1.9890599803483298,0.0,0.0026280999882146716
2025-02-02,C1,2025-02-02T22:00,2025-02-02T22:00,1950.0,-2.130921923241999,44.028605979208336,44.02860597920828,5.684341886080802e-14,1,5.684341886080802e-14,0.0,0.0021321999956853688
2025-02-02,C1,2025-02-02T23:00,2025-02-02T23:00,4950.0,-28.929291104968343,15.733901654948804,15.733901654948731,7.283063041541027e-14,0,1.186317421446745,0.0,0.0019376999989617616
2025-02-03,C1,2025-02-03T00:00,,6000.0,0.0,1492.4458471308476,1492.4458471308485,9.094947017729282e-13,1,-9.094947017729282e-13,0.0,0.015126299986150116
2025-02-03,C1,2025-02-03T01:00,2025-02-03T01:00,9750.0,-37.869123573397246,1449.0148726075076,1449.0148726075015,6.139089236967266e-12,0,0.156212678025895,0.0,0.014675600017653778
2025-02-03,C1,2025-02-03T02:00,2025-02-03T02:00,10050.0,4.434894825785932,1434.9767195482,1434.9767195248378,2.3362190404441208e-08,0,0.020158815812237663,-1.3178294011595426e-07,0.01431820000289008
2025-02-03,C1,2025-02-03T03:00,2025-02-03T03:00,10049.495188641116,-39.88316638484628,1390.7261431566221,1390.7261431334625,2.3159600459621288e-08,0,2.473789545462523,0.0,0.013211000012233853
2025-02-03,C1,2025-02-03T04:00,2025-02-03T04:00,10069.072099442143,-10.863238138502538,1371.8684748028272,1371.8684748028268,4.547473508864641e-13,0,0.5338756250093866,0.0,0.012131199997384101
2025-02-03,C1,2025-02-03T05:00,2025-02-03T05:00,10069.508722312781,-26.947643674919732,1344.7347210945609,1344.7347210945607,2.2737367544323206e-13,0,0.36289860201191004,0.0,0.012015299987979233
2025-02-03,C1,2025-02-03T06:00,2025-02-03T06:00,10800.0,-19.639112378487084,1310.5310422989585,1310.5310422989583,2.2737367544323206e-13,0,1.552288779356104,0.0,0.011448900011600927
2025-02-03,C1,2025-02-03T07:00,2025-02-03T07:00,10050.0,-24.461740019565127,1253.5070976807183,1253.5070976807178,4.547473508864641e-13,0,1.0222270514823322,0.0,0.010865299991564825
2025-02-03,C1,2025-02-03T08:00,2025-02-03T08:00,9874.074074074075,-118.48199764824437,1119.8206357816105,1119.8206357816093,1.1368683772161603e-12,0,30.546198597153307,0.0,0.009783999994397163
